TestCfg,EncodeMethod,CodecName,EncodePreset,Class,Name,Res,FPS,BitDepth,QP,POC,FrameType,Level,qindex,FrameSize,PSNR_Y,PSNR_U,PSNR_V,SSIM_Y(dB),MS-SSIM_Y(dB),VMAF_Y,VMAF_Y-NEG,PSNR-HVS,CIEDE2000,CAMBI
STILL,aom,av2,0,F1,landscape_15.y4m,4032x3024,25,8,85,0, KEY ,1,85,1650389,43.988458,50.437156,51.218942,37.724733,24.906568,96.156899,95.100910,46.661374,45.849361,3.009328
STILL,aom,av2,0,F1,landscape_15.y4m,4032x3024,25,8,110,0, KEY ,1,110,835026,39.155311,47.458650,48.602899,33.242981,20.655722,93.767895,92.183828,41.769291,41.964341,3.455093
STILL,aom,av2,0,F1,landscape_15.y4m,4032x3024,25,8,135,0, KEY ,1,135,395473,35.227384,44.466501,46.004112,28.309342,17.163290,86.937201,84.969553,36.593432,38.696499,3.356193
STILL,aom,av2,0,F1,landscape_15.y4m,4032x3024,25,8,160,0, KEY ,1,160,179682,31.670934,41.120503,42.824882,23.301380,13.879031,71.883006,69.683053,31.184700,35.544212,3.405344
STILL,aom,av2,0,F1,landscape_15.y4m,4032x3024,25,8,185,0, KEY ,1,185,74414,28.192422,38.329792,39.908396,18.549346,10.818503,48.899714,46.966151,26.052308,32.590391,3.281428
STILL,aom,av2,0,F1,landscape_16.y4m,4032x3024,25,8,60,0, KEY ,1,60,1559239,50.146540,56.630840,57.525301,42.076866,29.215234,96.833583,96.067086,51.003455,52.375690,0.000003
STILL,aom,av2,0,F1,landscape_16.y4m,4032x3024,25,8,85,0, KEY ,1,85,869443,45.930239,54.343195,55.008329,35.942920,24.186666,95.951214,94.701341,46.168447,48.150359,0.000035
STILL,aom,av2,0,F1,landscape_16.y4m,4032x3024,25,8,110,0, KEY ,1,110,458307,41.762261,51.966119,52.427364,29.989714,19.605296,93.333630,91.545558,40.875320,44.448175,0.000276
STILL,aom,av2,0,F1,landscape_16.y4m,4032x3024,25,8,135,0, KEY ,1,135,230241,37.861634,49.499313,50.107239,24.971786,15.934672,85.672281,83.503206,36.034638,41.080856,0.035145
STILL,aom,av2,0,F1,landscape_16.y4m,4032x3024,25,8,160,0, KEY ,1,160,108306,34.128168,46.328328,47.291715,20.591581,12.793524,68.107031,66.183040,31.388155,37.115400,0.247344
STILL,aom,av2,0,F1,landscape_16.y4m,4032x3024,25,8,185,0, KEY ,1,185,46143,30.511545,43.138492,44.821399,15.811152,9.815858,43.903807,42.798016,27.002393,33.736988,0.788780
STILL,aom,av2,0,F1,landscape_18.y4m,4032x3024,25,8,60,0, KEY ,1,60,2606014,49.294545,54.071977,55.624564,40.255134,29.429311,96.925532,96.150882,49.917499,50.752596,1.203891
STILL,aom,av2,0,F1,landscape_18.y4m,4032x3024,25,8,85,0, KEY ,1,85,1481959,44.201575,51.436996,53.119774,35.078822,25.275529,95.903296,94.798827,46.889561,46.558716,1.260671
STILL,aom,av2,0,F1,landscape_18.y4m,4032x3024,25,8,110,0, KEY ,1,110,618945,38.938139,48.665986,50.468388,31.146018,20.437993,93.030789,91.523519,42.324384,42.548052,1.334073
STILL,aom,av2,0,F1,landscape_18.y4m,4032x3024,25,8,135,0, KEY ,1,135,244941,35.561525,46.539764,48.270182,26.810615,16.679807,85.564831,83.557529,37.073815,39.834613,1.382253
STILL,aom,av2,0,F1,landscape_18.y4m,4032x3024,25,8,160,0, KEY ,1,160,100964,32.730117,43.982082,45.427470,21.522237,13.533110,68.103901,66.119283,32.232167,37.224280,1.452538
STILL,aom,av2,0,F1,landscape_18.y4m,4032x3024,25,8,185,0, KEY ,1,185,38014,29.861106,41.098035,42.315632,16.621582,10.766084,44.860380,43.137628,27.906474,34.279715,1.715867
STILL,aom,av2,0,F1,landscape_25.y4m,4032x3024,25,8,60,0, KEY ,1,60,5183931,48.709780,49.026080,50.695897,42.251544,31.273648,96.491090,95.620905,53.014931,46.829710,0.006304
STILL,aom,av2,0,F1,landscape_25.y4m,4032x3024,25,8,85,0, KEY ,1,85,3159784,42.541737,45.355106,48.276219,36.567530,24.883494,94.843852,93.672046,47.957508,42.374914,0.005982
STILL,aom,av2,0,F1,landscape_25.y4m,4032x3024,25,8,110,0, KEY ,1,110,1473556,36.405573,43.158259,46.037144,30.152585,18.365300,91.363118,89.450702,40.901839,38.402175,0.024651
STILL,aom,av2,0,F1,landscape_25.y4m,4032x3024,25,8,135,0, KEY ,1,135,468425,31.781361,42.056873,45.003530,23.720752,12.273712,80.559540,78.433363,33.455968,35.302653,0.655580
STILL,aom,av2,0,F1,landscape_25.y4m,4032x3024,25,8,160,0, KEY ,1,160,89053,28.814063,40.971358,43.643753,17.693907,7.683973,60.014265,58.409624,27.811079,32.973917,4.578347
STILL,aom,av2,0,F1,landscape_25.y4m,4032x3024,25,8,185,0, KEY ,1,185,27672,27.593693,39.352451,41.575159,13.901848,6.339037,40.942621,39.828981,25.548763,31.666023,6.839335
STILL,aom,av2,0,F1,landscape_26.y4m,4032x3024,25,8,60,0, KEY ,1,60,3047942,48.816307,52.907037,53.103066,42.912326,29.407155,96.866690,95.956459,50.593994,49.829522,0.540000
STILL,aom,av2,0,F1,landscape_26.y4m,4032x3024,25,8,85,0, KEY ,1,85,1624853,43.335049,50.672791,51.083297,37.183502,24.201613,95.748201,94.467659,46.469481,45.506993,0.675621
STILL,aom,av2,0,F1,landscape_26.y4m,4032x3024,25,8,110,0, KEY ,1,110,701107,38.525997,48.037316,48.700927,32.093601,19.740305,92.586329,90.777741,41.467524,41.636641,0.733441
STILL,aom,av2,0,F1,landscape_26.y4m,4032x3024,25,8,135,0, KEY ,1,135,297017,35.182991,45.474753,46.213504,27.012596,16.358423,84.032669,81.761997,36.417451,38.828387,0.752725
STILL,aom,av2,0,F1,landscape_26.y4m,4032x3024,25,8,160,0, KEY ,1,160,124444,32.053070,43.084707,44.169598,21.597194,13.065530,65.574068,63.198668,31.400210,36.212316,0.756012
STILL,aom,av2,0,F1,landscape_26.y4m,4032x3024,25,8,185,0, KEY ,1,185,46381,28.882929,41.283470,42.269404,16.407881,9.797739,39.613255,37.880207,26.714928,33.579288,0.919668
STILL,aom,av2,0,F1,landscape_28.y4m,4032x3024,25,8,60,0, KEY ,1,60,3337176,48.659169,51.019589,52.617314,38.856662,29.123135,97.056330,96.467670,50.781235,50.010920,0.544380
STILL,aom,av2,0,F1,landscape_28.y4m,4032x3024,25,8,85,0, KEY ,1,85,1781186,43.252606,47.808620,49.538467,33.529135,23.401001,96.324850,95.428679,46.199360,45.996990,1.897838
STILL,aom,av2,0,F1,landscape_28.y4m,4032x3024,25,8,110,0, KEY ,1,110,871548,38.739924,44.803631,46.392168,29.782706,18.708170,94.355944,92.934034,40.636854,42.445687,5.616864
STILL,aom,av2,0,F1,landscape_28.y4m,4032x3024,25,8,135,0, KEY ,1,135,408243,35.008673,42.161258,43.616846,26.792149,16.306223,88.496130,86.586183,36.389307,39.429009,10.089798
STILL,aom,av2,0,F1,landscape_28.y4m,4032x3024,25,8,160,0, KEY ,1,160,182733,31.564707,39.137967,40.605699,23.320967,14.137851,74.201724,72.158737,31.494964,36.348908,10.267914
STILL,aom,av2,0,F1,landscape_28.y4m,4032x3024,25,8,185,0, KEY ,1,185,77589,28.226413,36.340693,37.936358,17.969223,11.450417,51.634317,49.919530,26.381606,33.090671,8.478286
STILL,aom,av2,0,F1,lodge.y4m,6000x4000,25,8,60,0, KEY ,1,60,6735337,48.392672,50.979625,51.413239,44.696076,29.361099,96.532274,95.554932,50.965737,49.199138,0.000009
